Original_Entity,Mapped_ID
concept:clothing:earmuffs,10298
concept:company:business_day001,10299
concept:monument:gautier,10300
concept:city:oswego,10301
concept:company:knop_tv,10302
concept:website:issue,10303
concept:musicartist:eddie_vedder,10304
concept:economicsector:linkedin,10305
concept:city:grinnell,10306
concept:hotel:downtown,10307
concept:personaustralia:hilton_head_island,10308
concept:geopoliticallocation:luxemburg,10309
concept:bank:u_s__fed,10310
concept:geopoliticallocation:downingtown,10311
concept:ceo:zafirovski,10312
concept:stateorprovince:california_sacramento,10313
concept:city:cintas_center,10314
concept:sportsleague:league,10315
concept:sport:management_services,10316
concept:location:creekside,10317
concept:hotel:courtyard_by_marriott_lax,10318
concept:personus:stan_lee,10319
concept:city:reisterstown,10320
concept:personmexico:jim_thome,10321
concept:journalist:ron_walker,10322
concept:mammal:gray,10323
concept:charactertrait:dukes,10324
concept:governmentorganization:commerce_department,10325
concept:weatherphenomenon:debris,10326
concept:academicfield:environments,10327
concept:location:google_play,10328
concept:automobilemaker:astro,10329
concept:scientist:douglas_g__duncan,10330
concept:musicartist:black_label_society,10331
concept:company:the_onion001,10332
concept:city:washburn,10333
concept:geopoliticallocation:oslo,10334
concept:retailstore:ryder,10335
concept:geopoliticallocation:orem,10336
concept:male:chris_barron,10337
concept:weapon:screens,10338
concept:sportsteam:drake_university_bulldogs,10339
concept:buildingfeature:plumbing,10340
concept:geopoliticalorganization:brownsburg,10341
concept:person:gerald_levin,10342
concept:county:soquel,10343
concept:stateorprovince:basel_landschaft,10344
concept:website:pricegrabber_com,10345
concept:person:britney_spears,10346
concept:city:hivaro,10347
concept:coach:ken_bone,10348
concept:location:benbrook,10349
concept:musician:material,10350
concept:room:child,10351
concept:coach:utah_jazz,10352
concept:personcanada:search_form,10353
concept:writer:vaclav_klaus,10354
concept:county:charlottesville,10355
concept:videogamesystem:ms_dos,10356
concept:visualizableobject:egg_noodles,10357
concept:politicianus:john_mcdermott,10358
concept:visualizablescene:kokkola,10359
concept:personus:derek_jeter,10360
concept:actor:john_tierney,10361
concept:company:era_aviation,10362
concept:athlete:kirk_nieuwenhuis,10363
concept:biotechcompany:autonation_inc,10364
concept:actor:mary_schapiro,10365
concept:personasia:ninja,10366
concept:company:wxia_tv,10367
concept:weatherphenomenon:cape,10368
concept:politician:senator_biden,10369
concept:clothing:favorite_skirt,10370
concept:musicinstrument:world,10371
concept:clothing:sleeve_t_shirts,10372
concept:location:asturias,10373
concept:sportsteam:bc_lions,10374
concept:geopoliticallocation:nice,10375
concept:personus:jeff_francoeur,10376
concept:sportsleague:jeep_,10377
concept:jobposition:document_retention_the_vice,10378
concept:bathroomitem:en_suite,10379
concept:politicianus:john_murtha,10380
concept:visualizablething:clifton_heights,10381
concept:website:bloomsbury,10382
concept:country:persian_empire,10383
concept:river:sturgeon_bay,10384
concept:location:lacey,10385
concept:biotechcompany:e_systems,10386
concept:recordlabel:effects,10387
concept:personmexico:doug_thennis,10388
concept:musician:larry_flynt,10389
concept:geopoliticallocation:novi,10390
concept:politicsblog:san_antonio_express,10391
concept:newspaper:wtol_tv,10392
concept:clothing:flowered_shirt,10393
concept:park:long_branch,10394
concept:city:maple_shade,10395
concept:biotechcompany:hollinger_international,10396
concept:professionalorganization:policy_national_institute,10397
concept:academicfield:corporations,10398
concept:musician:the_band,10399
concept:geopoliticallocation:southborough,10400
concept:currency:guilder,10401
concept:movie:showboat,10402
concept:hotel:astor_house_hotel,10403
concept:person:knights,10404
concept:county:huntingtn_bch,10405
concept:musicalbum:chattanooga,10406
concept:coach:canadiens,10407
concept:country:mayotte,10408
concept:terroristorganization:unsc,10409
concept:person:raul_malo,10410
concept:color:burgundy,10411
concept:person:mother_teresa,10412
concept:academicfield:development_programs,10413
concept:visualizablescene:hawaiian_gardens,10414
concept:politicsblog:d_magazine,10415
concept:personus:john_campbell,10416
concept:university:portland_state_university,10417
concept:stateorprovince:balochistan,10418
concept:person:political_people,10419
concept:country:south_sudan,10420
concept:university:bar_ilan_university,10421
concept:nonprofitorganization:eclipse_foundation,10422
concept:jobposition:program_manager,10423
concept:governmentorganization:u_s__state_department,10424
concept:recordlabel:mute,10425
concept:sportsteam:coppin_state_lady_eagles,10426
concept:coach:mark_wilson,10427
concept:athlete:april_2008,10428
concept:criminal:john_rigas,10429
concept:website:daily_motion,10430
concept:stateorprovince:coahuila,10431
concept:mammal:small_ruminants,10432
concept:visualizablescene:mableton,10433
concept:publication:cnnmoney,10434
concept:beverage:sophisticated_water,10435
concept:company:computer_world,10436
concept:county:south_boston,10437
concept:city:edmonds,10438
concept:hotel:clarion_hotel_downtown,10439
concept:musician:michael_hutchence,10440
concept:person:nguyen_phu_trong,10441
concept:person:alfonso_soriano,10442
concept:geopoliticallocation:moab,10443
concept:geopoliticalorganization:bissau,10444
concept:geopoliticallocation:mons,10445
concept:website:goolge,10446
concept:visualartist:bibliography,10447
concept:hotel:oakwood_toluca_hills,10448
concept:bedroomitem:rate,10449
concept:company:kfre_tv,10450
concept:ceo:girish_paranjpe,10451
concept:athlete:jon_gaston,10452
concept:geopoliticallocation:clemson,10453
concept:hotel:intercontinental_los_angeles_century_city,10454
concept:geopoliticallocation:battle_creek,10455
concept:musicartist:legendary_pink_dots,10456
concept:visualizablething:kannapolis,10457
concept:personcanada:travel,10458
concept:blog:david_jones,10459
concept:stateorprovince:alberta,10460
concept:politician:u_s__president_george_bush,10461
concept:city:bismarck,10462
concept:physicalaction:materials,10463
concept:academicfield:introduction,10464
concept:country:tibet,10465
concept:politicsissue:markets,10466
concept:company:answers_com,10467
concept:male:lotus,10468
concept:musicartist:answers,10469
concept:geopoliticalorganization:buskerud,10470
concept:academicfield:recommendations,10471
concept:coach:dee_hock,10472
concept:professor:david_lieberman,10473
concept:musician:kris_kristofferson,10474
concept:company:el_pais001,10475
concept:politicsblog:news_of_the_world,10476
concept:politicsblog:sydney_morning_herald,10477
concept:profession:construction_projects,10478
concept:personus:reggie_sanders,10479
concept:vegetable:risotto,10480
concept:park:three_rivers,10481
concept:clothing:warm_socks,10482
concept:food:pecans,10483
concept:company:wnsc_tv,10484
concept:musicartist:mr_big,10485
concept:personsouthamerica:manila,10486
concept:politicianus:president_william_jefferson_clinton,10487
concept:language:biblical_aramaic,10488
concept:retailstore:adidas,10489
concept:musician:b_b__king,10490
concept:book:oil,10491
concept:museum:world,10492
concept:personus:franklin_gutierrez,10493
concept:city:bedford,10494
concept:person:sara001,10495
concept:visualartist:allen_ginsberg,10496
concept:journalist:bob_klapisch,10497
concept:book:utc,10498
concept:male:nominee_john_edwards,10499
concept:criminal:victims,10500
concept:magazine:golf_digest,10501
concept:politicianus:journalists,10502
concept:blog:union_tribune,10503
concept:physicalaction:plans,10504
concept:city:fort_wayne,10505
concept:ceo:daryl_katz,10506
concept:clothing:rain_gear,10507
concept:street:the_st___regis_new,10508
concept:clothing:red_tights,10509
concept:nut:kraft,10510
concept:trainstation:george_mason,10511
concept:geopoliticalorganization:minnetonka,10512
concept:city:white_lake_township,10513
concept:company:pepsi_cola_company,10514
concept:politicianus:cynthia_mckinney,10515
concept:musicartist:j_mascis,10516
concept:city:canandaigua,10517
concept:kitchenitem:retailer,10518
concept:politicianus:senator_clinton,10519
concept:website:security,10520
concept:clothing:overshirt,10521
concept:politicsblog:third_base,10522
concept:politicianus:democratic_front_runners_hillary_clinton,10523
concept:musicartist:tom_petty___the_heartbreakers,10524
concept:televisionstation:khas_tv,10525
concept:jobposition:executive_chef,10526
concept:radiostation:wvtm_tv,10527
concept:book:shore,10528
concept:visualizablescene:schoolhouse,10529
concept:buildingfeature:boilers,10530
concept:website:superpages_com,10531
concept:company:wilco,10532
concept:bird:profile,10533
concept:musicartist:brian_jonestown_massacre,10534
concept:journalist:bob_woodruff,10535
concept:website:iowan,10536
concept:city:pekin,10537
concept:musician:lee_ranaldo,10538
concept:governmentorganization:iowa_department,10539
concept:personeurope:manu_ginobili,10540
concept:ceo:meg_whitman,10541
concept:recordlabel:loud,10542
concept:geopoliticallocation:east_timor,10543
concept:person:lucy_craft,10544
concept:nongovorganization:nixon_center,10545
concept:musicalbum:autumn,10546
concept:politicsissue:productivity,10547
concept:company:wptv_tv,10548
concept:city:pearl,10549
concept:musicartist:buddy_guy,10550
concept:criminal:web_sites,10551
concept:newspaper:toronto_globe___mail,10552
concept:bank:canada_post,10553
concept:visualizablescene:bellmawr,10554
concept:politicianus:peter_bond,10555
concept:musicartist:lady_gaga,10556
concept:book:ada,10557
concept:city:gothenburg,10558
concept:ceo:publishers,10559
concept:politicianus:presidential_hopeful_john_mccain,10560
concept:stadiumoreventvenue:exposition_park,10561
concept:buildingfeature:machines,10562
concept:publication:women__s_wear_daily,10563
concept:country:the_seychelles,10564
concept:clothing:jersey_shirt,10565
concept:newspaper:evening_times,10566
concept:televisionstation:wnab_tv,10567
concept:person:xiao_haopeng,10568
concept:clothing:elbow_length_gloves,10569
concept:politicianus:president_gerald_ford,10570
concept:magazine:popular,10571
concept:company:kxne_tv,10572
concept:physiologicalcondition:broken_nose,10573
concept:hotel:courtyard,10574
concept:geopoliticallocation:congo_brazzaville,10575
concept:tradeunion:guild,10576
concept:island:point_pleasant,10577
concept:musicartist:r_e_m_,10578
concept:musicalbum:security,10579
concept:jobposition:moment,10580
concept:visualizablescene:champaign_urbana,10581
concept:stadiumoreventvenue:bell_centre,10582
concept:company:southtown,10583
concept:chemical:salt,10584
concept:city:richardson,10585
concept:geopoliticallocation:jaen,10586
concept:company:google_affiliate_network,10587
concept:writer:eric_burns,10588
concept:coach:mike_bellotti,10589
concept:city:barbados,10590
concept:journalist:alex_pacheco,10591
concept:televisionshow:magnolia,10592
concept:visualizablescene:asheville,10593
concept:musicartist:hunters___collectors,10594
concept:buildingmaterial:kevlar,10595
concept:automobilemaker:suzuki,10596
concept:clothing:sleeve_bodysuits,10597
concept:scientist:jake_tapper,10598
concept:newspaper:the_daily_mirror,10599
concept:musicartist:leon_redbone,10600
concept:website:cbs_evening_news,10601
concept:emotion:suite,10602
concept:person:julian_assange,10603
concept:monument:fort_washington,10604
concept:beach:franklinville,10605
concept:city:dolton,10606
concept:crustacean:whitefish,10607
concept:sportsteam:college_sports,10608
concept:personus:rosie_o_donnell,10609
concept:personafrica:nr,10610
concept:museum:canadian_venture_exchange,10611
concept:journalist:leigh_montville,10612
concept:coach:stanford_cardinal,10613
concept:coach:tony_fernandez,10614
concept:person:guide,10615
concept:county:wilson,10616
concept:person:guest,10617
concept:stadiumoreventvenue:rupp_arena,10618
concept:clothing:spandex,10619
concept:company:clearwire_corp_,10620
concept:city:locarno,10621
concept:bank:general_dynamics,10622
concept:visualizablething:sammamish,10623
concept:personus:clinton_administration,10624
concept:website:cnn__fox_news,10625
concept:journalist:chuck_roberts,10626
concept:vehicle:units,10627
concept:personmexico:seattle_mariners,10628
concept:professionalorganization:skoll_foundation,10629
concept:coach:chicago_bears,10630
concept:clothing:suit_jackets,10631
concept:county:jefferson,10632
concept:jobposition:station_modem_senior_vice,10633
concept:visualizablething:aptos,10634
concept:musicalbum:nashville,10635
concept:personeurope:scott_carson,10636
concept:musician:jon_schaffer,10637
concept:jobposition:um_vice,10638
concept:bank:parcelforce,10639
concept:musicalbum:reuters,10640
concept:city:scottsville,10641
concept:company:mf_global_llc,10642
concept:city:bartlesville,10643
concept:bank:check,10644
concept:professionalorganization:trucking_associations,10645
concept:ceo:consultants,10646
concept:celebrity:dave_grohl,10647
concept:company:wkle_tv,10648
concept:blog:oregon_newspaper,10649
concept:politicsblog:record,10650
concept:stateorprovince:kalimantan_tengah,10651
concept:clothing:tube_tops,10652
concept:city:waldorf,10653
concept:city:queens,10654
concept:company:wbir_tv,10655
concept:personafrica:jason_stollsteimer,10656
concept:governmentorganization:normal,10657
concept:writer:scott_thomas,10658
concept:actor:david_simon,10659
concept:company:envirocare_of_utah,10660
concept:clothing:white_jackets,10661
concept:coach:jay_mariotti,10662
concept:visualizablething:walterboro,10663
concept:city:elizabethtown,10664
concept:coach:carlos_santana,10665
concept:city:newport_beach,10666
concept:professor:theory,10667
concept:male:international_business_machines_corporation,10668
concept:hotel:star_city,10669
concept:buildingmaterial:exhaust,10670
concept:city:port_vila,10671
concept:city:oak_creek,10672
concept:city:claremont,10673
concept:male:chino,10674
concept:city:karlstad,10675
concept:island:tarrytown,10676
concept:politicianus:spiro_agnew,10677
concept:person:michel_landel,10678
concept:city:ulan_bator,10679
concept:geopoliticallocation:la_mesa,10680
concept:physicalaction:treatments,10681
concept:person:formula_one,10682
concept:coach:dan_henning,10683
concept:musicartist:butthole_surfers,10684
concept:person:contessa_brewer,10685
concept:country:latvia,10686
concept:company:wpbo_tv,10687
concept:stateorprovince:seine_saint_denis,10688
concept:reptile:limpkin,10689
concept:blog:dallas_observer,10690
concept:company:napster001,10691
concept:visualizablething:simple_water,10692
concept:bird:register,10693
concept:city:qyzylorda,10694
concept:geopoliticallocation:addison,10695
concept:city:belvidere,10696
concept:clothing:rain_coat,10697
concept:company:homepage,10698
concept:skiarea:green_pond,10699
concept:clothing:sleeves_shirts,10700
concept:company:ingram_micro,10701
concept:company:solar_air,10702
concept:city:nelspruit,10703
concept:consumerelectronicitem:phase,10704
concept:city:chestertown,10705
concept:company:christian_science_monitor,10706
concept:city:herzegovina,10707
concept:city:lindenwold,10708
concept:person:stevenson,10709
concept:city:pavia,10710
concept:city:collierville,10711
concept:company:mtv_networks,10712
concept:creditunion:massachusetts,10713
concept:county:greendale,10714
concept:personcanada:mike_lupica,10715
concept:physicalcharacteristic:distinguished,10716
concept:university:liverpool_john_moores_university,10717
concept:location:affairs_home,10718
concept:blog:businessweek,10719
concept:politicianus:john_kasich,10720
concept:coach:o,10721
concept:coach:u,10722
concept:coach:z,10723
concept:coach:m,10724
concept:publication:washington_daily,10725
concept:university:eastman_kodak_company,10726
concept:buildingmaterial:payments,10727
concept:city:pampa,10728
concept:city:crossville,10729
concept:musician:guster,10730
concept:city:parma,10731
concept:county:bolton,10732
concept:ceo:richard_grasso,10733
concept:visualartist:humor,10734
concept:personus:david_lee,10735
concept:company:infosys_and_wipro,10736
concept:city:saratoga_springs,10737
concept:city:mountain_home,10738
concept:politicaloffice:secretary_general,10739
concept:personnorthamerica:eric_shawn,10740
concept:city:kinsale,10741
concept:personasia:james_jones,10742
concept:politicsissue:basics,10743
concept:geopoliticalorganization:st_paul,10744
concept:geopoliticallocation:derby,10745
concept:musicartist:human,10746
concept:musicartist:morning_jacket,10747
concept:city:sierra_city,10748
concept:country:vatican_city,10749
concept:geopoliticalorganization:hormozgan,10750
concept:athlete:travis_wood,10751
concept:visualizablescene:carlstadt,10752
concept:politicianus:forbes,10753
concept:stateorprovince:kailua,10754
concept:county:mandan,10755
concept:company:waterford_wedgwood,10756
concept:sportsteam:utah_state,10757
concept:visualartist:howard_vincent,10758
concept:island:margate_city,10759
concept:stadiumoreventvenue:hp_pavilion,10760
concept:geopoliticalorganization:west_covina,10761
concept:athlete:clayton_tanner,10762
concept:city:yaounde,10763
concept:company:kjla_tv,10764
concept:musicalbum:decisions,10765
concept:personmexico:francisco_peguero,10766
concept:musician:stevie_wonder,10767
concept:geopoliticallocation:gers,10768
concept:city:edwardsville,10769
concept:buildingfeature:walls,10770
concept:geopoliticalorganization:bilbao,10771
concept:stateorprovince:general_motors,10772
concept:jobposition:full_member,10773
concept:island:campania,10774
concept:geopoliticallocation:el_segundo,10775
concept:musicinstrument:agreements,10776
concept:building:america,10777
concept:clothing:eyelet_dress,10778
concept:company:kalido,10779
concept:stateorprovince:monterrey,10780
concept:buildingfeature:water,10781
concept:county:utica,10782
concept:geopoliticalorganization:millbrae,10783
concept:scientist:whippany,10784
concept:city:cloverport,10785
concept:personcanada:inception,10786
concept:insect:jackets,10787
concept:geopoliticallocation:zionsville,10788
concept:governmentorganization:teaching,10789
concept:company:france_telecom,10790
concept:musician:bill_monroe,10791
concept:hotel:hilton_austin_airport,10792
concept:geopoliticallocation:bettendorf,10793
concept:geopoliticallocation:bosnia_and_herzegowina,10794
concept:county:chamber,10795
concept:city:glen_cove,10796
concept:televisionstation:wjfw_tv,10797
concept:person:morton_kondracke,10798
concept:clothing:wraps,10799
concept:shoppingmall:westminster,10800
concept:stadiumoreventvenue:grog_shop,10801
concept:geopoliticallocation:cuyahoga_falls,10802
concept:retailstore:italian,10803
concept:musicartist:queen,10804
concept:university:oklahoma_christian_university,10805
concept:musician:lamb_of_god,10806
concept:city:libertyville,10807
concept:professor:al_davis,10808
concept:journalist:sheldon_ocker,10809
concept:transportation:southeastern,10810
concept:athlete:mark_ellis,10811
concept:blog:cnn_headline,10812
concept:athlete:steve,10813
concept:biotechcompany:starbucks_corporation,10814
concept:city:fair_oaks,10815
concept:river:abraham_lincoln,10816
concept:city:walnut_creek,10817
concept:geopoliticallocation:form,10818
concept:clothing:trench,10819
concept:artery:glucose,10820
concept:academicfield:communities,10821
concept:drug:sodium,10822
concept:visualartist:george_cope,10823
concept:sportsteam:georgia_tech_yellowjackets,10824
concept:hobby:drinking_water,10825
concept:personaustralia:kareem_abdul_jabbar,10826
concept:stadiumoreventvenue:grand_sierra_theatre,10827
concept:bank:sharebuilder,10828
concept:visualizablething:alief,10829
concept:coach:ralph_wilson_stadium,10830
concept:physiologicalcondition:n2_diabetes,10831
concept:politician:benazir_bhutto,10832
concept:televisionstation:wpbn_tv,10833
concept:personmexico:kent_matthes,10834
concept:bedroomitem:patio,10835
concept:biotechcompany:halliburton,10836
concept:jobposition:academy_vice,10837
concept:person:philippe_burke,10838
concept:university:university_of_minnesota,10839
concept:geopoliticallocation:duke,10840
concept:county:flagtown,10841
concept:location:indian_hills,10842
concept:clothing:baseball_jersey,10843
concept:politicianus:keith_ellison,10844
concept:organization:objects,10845
concept:website:quintura,10846
concept:company:tibco_software,10847
concept:writer:martin_edwards,10848
concept:clothing:button_shirt,10849
concept:currency:pound,10850
concept:blog:legal_times,10851
concept:personeurope:martin_johnson,10852
concept:musicartist:white_stripes,10853
concept:geopoliticalorganization:bareilly,10854
concept:university:academy,10855
concept:currency:kwacha,10856
concept:city:santa_nella,10857
concept:bank:usps_media_mail,10858
concept:company:cnooc_ltd_,10859
concept:bedroomitem:home,10860
concept:personus:kimberly_guilfoyle,10861
concept:vertebrate:sheep_,10862
concept:politicianus:nancy_reagan,10863
concept:company:richmond,10864
concept:geopoliticallocation:encinitas,10865
concept:city:st__croix,10866
concept:geopoliticalorganization:dayton,10867
concept:politicsblog:score,10868
concept:coach:vince_dooley,10869
concept:personus:george_eastman,10870
concept:economicsector:investment_requirements,10871
concept:geopoliticallocation:enid,10872
concept:profession:keynote_speaker,10873
concept:visualizablescene:moundsville,10874
concept:university:dubuque,10875
concept:personsouthamerica:sanantonio,10876
concept:arachnid:widow_spider,10877
concept:county:williamsville,10878
concept:bank:abbott_laboratories,10879
concept:scientist:odessa,10880
concept:newspaper:sta,10881
concept:company:wqpt_tv,10882
concept:professionalorganization:americans_3_1,10883
concept:female:hilliary,10884
concept:musician:bunch,10885
concept:caf_:starbucks_coffee_company,10886
concept:stateorprovince:aisne,10887
concept:clothing:short_dresses,10888
concept:organization:omnicom,10889
concept:visualizablescene:murray,10890
concept:language:persian,10891
concept:biotechcompany:sasol,10892
concept:politicsblog:idaho_statesman,10893
concept:personus:kelvim_escobar,10894
concept:actor:cassidy,10895
concept:criminal:public_enemy,10896
concept:transportation:modern_air,10897
concept:county:nantucket,10898
concept:musicsong:perry,10899
concept:city:santander,10900
concept:coach:richard_fisher,10901
concept:company:monarch_airlines,10902
concept:male:religious_texts,10903
concept:politicsblog:talk_radio,10904
concept:politicianus:jamie_moyer,10905
concept:organization:warner_music_group_corp_,10906
concept:professionalorganization:seas_associate,10907
concept:wine:continental,10908
concept:musicartist:supertramp,10909
concept:book:showtime,10910
concept:geopoliticallocation:debt,10911
concept:county:ventura_county,10912
concept:city:adairsville,10913
concept:politician:senator_schumer,10914
concept:city:sun_valley,10915
concept:geopoliticalorganization:rajasthan_state,10916
concept:politicianus:things,10917
concept:musician:shannon_larkin,10918
concept:company:communications_workers_union,10919
concept:ceo:cerberus,10920
concept:stateorprovince:wallonia,10921
concept:personus:congressional_research_service,10922
concept:publication:federal_computer_week,10923
concept:stadiumoreventvenue:mandalay_bay_events_center,10924
concept:location:brice,10925
concept:country:liechtenstein,10926
concept:newspaper:itv,10927
concept:celebrity:wallflowers,10928
concept:personnorthamerica:ed_snider,10929
concept:professor:jim_moore,10930
concept:disease:groups,10931
concept:geopoliticallocation:bern,10932
concept:clothing:teeshirts,10933
concept:profession:chiefs,10934
concept:journalist:jon_wertheim,10935
concept:musicartist:internet_movie_database,10936
concept:sportsteam:st_louis_rams,10937
concept:chemical:storm_water,10938
concept:politicianus:rick_waugh,10939
concept:athlete:john_mccain,10940
concept:company:red_herring,10941
concept:city:glens_falls,10942
concept:buildingfeature:freezer,10943
concept:clothing:jump_suit,10944
concept:male:former_u_s__president_george_bush,10945
concept:bank:capco,10946
concept:jobposition:parliamentary_secretary,10947
concept:buildingfeature:customers,10948
concept:politicsblog:oklahoman,10949
concept:automobilemaker:skoda,10950
concept:insect:mealworms,10951
concept:city:la_vista,10952
concept:scientificterm:policy_information,10953
concept:governmentorganization:post_office_department,10954
concept:jobposition:small_business_administration,10955
concept:governmentorganization:bonneville_power_administration,10956
concept:jobposition:duties,10957
concept:city:beaver_dam,10958
concept:geopoliticallocation:stanhope,10959
concept:disease:surgeon,10960
concept:product:realmac_software_limited,10961
concept:terroristorganization:palestinian_authority,10962
concept:academicfield:management_works,10963
concept:person:yang,10964
concept:magazine:american_spectator,10965
concept:city:grand_turk,10966
concept:profession:leadership_team,10967
concept:blog:today_s,10968
concept:geometricshape:categories,10969
concept:website:impacts,10970
concept:publication:nature,10971
concept:geopoliticallocation:bahia_pinas,10972
concept:male:league,10973
concept:company:wmvs_tv,10974
concept:geopoliticalorganization:chicago_bulls_tickets,10975
concept:journalist:greg_stoda,10976
concept:musician:three_days_grace,10977
concept:mountainrange:appalachian,10978
concept:athlete:mark_trumbo,10979
concept:visualizablescene:murcia,10980
concept:location:saipan,10981
concept:stadiumoreventvenue:detroit_opera_house,10982
concept:shoppingmall:san_jacinto,10983
concept:governmentorganization:osers_office,10984
concept:geopoliticallocation:chad,10985
concept:city:teterboro,10986
concept:county:opp,10987
concept:profession:uw_system_vice,10988
concept:coach:raymond_james_stadium,10989
concept:musician:jerry_cantrell,10990
concept:stadiumoreventvenue:arco_arena,10991
concept:transportation:avondale,10992
concept:profession:student_the_vice,10993
concept:geopoliticalorganization:nayarit,10994
concept:physicalaction:healing_article___the_new,10995
concept:musician:the_allman_brothers_band,10996
concept:fish:goggles,10997
concept:musician:cecil_taylor,10998
concept:personcanada:barenaked_ladies,10999
concept:blog:wwmt,11000
concept:arthropod:assassin_bugs,11001
concept:personaustralia:jermaine_jenas,11002
concept:hotel:best_western_suites_hotel_lax,11003
concept:city:tirana,11004
concept:clothing:scrubs,11005
concept:geopoliticalorganization:avarua,11006
concept:city:magdeburg,11007
concept:personus:gwen_stefani,11008
concept:personasia:sam_bradford,11009
concept:beverage:geyserville,11010
concept:musicartist:explore,11011
concept:county:norton,11012
concept:ceo:jorge_perez,11013
concept:company:citrix_systems,11014
concept:agent:years,11015
concept:product:xbox_360001,11016
concept:biotechcompany:qualcomm,11017
concept:county:arroyo_grande,11018
concept:geopoliticallocation:adrian,11019
concept:person:celine_dion,11020
concept:musicartist:stone_temple_pilots,11021
concept:geopoliticallocation:notre_dame,11022
concept:blog:american_morning,11023
concept:language:czech_republic,11024
concept:color:champagne,11025
concept:city:san_jos_eacute,11026
concept:governmentorganization:governmental_entity,11027
concept:color:champaign,11028
concept:visualizablescene:brownwood,11029
concept:geopoliticallocation:mebane,11030
concept:chemical:several_water,11031
concept:city:thessaloniki,11032
concept:restaurant:china_town,11033
concept:winery:cadence,11034
concept:journalist:steve_buckley,11035
concept:televisionstation:baltimore_sun,11036
concept:reptile:indian,11037
concept:clothing:tuxedo_shirts,11038
concept:newspaper:the_boston_globe_magazine,11039
concept:personmexico:deangelo_mack,11040
concept:profession:enrollment,11041
concept:musician:rick_nielson,11042
concept:automobilemaker:vauxhall,11043
concept:stadiumoreventvenue:shoreline_amphitheater,11044
concept:academicfield:pakistan,11045
concept:geopoliticalorganization:aracaju,11046
concept:clothing:golf_shirts,11047
concept:clothing:long_pants,11048
concept:bank:metlife,11049
concept:city:lake_grove,11050
concept:visualizableattribute:dunes,11051
concept:householditem:brockton_house_inn_bed,11052
concept:radiostation:huntsville,11053
concept:professionalorganization:naacp,11054
concept:company:keci_tv,11055
concept:politicianus:electing_john_mccain,11056
concept:attraction:carteret,11057
concept:visualizablescene:galveston_texas,11058
concept:personmexico:luis_a_gonzalez,11059
concept:ceo:executive_sergio_marchionne,11060
concept:person:matthew_bellamy,11061
concept:coach:june_jones,11062
concept:visualizablething:gorgan,11063
concept:athlete:matt_millen,11064
concept:city:andrews,11065
concept:clothing:little_skirt,11066
concept:city:tallahassee,11067
concept:visualizablething:fallbrook,11068
concept:blog:wcco,11069
concept:museum:delphi,11070
concept:blog:whsv,11071
concept:ceo:steve_luczo,11072
concept:politicsissue:reader,11073
concept:country:cayman_islands,11074
concept:profession:parts,11075
concept:emotion:smell,11076
concept:stadiumoreventvenue:dte_energy_music_theatre,11077
concept:personus:foreign_policy,11078
concept:female:parasite,11079
concept:island:society,11080
concept:drug:azt,11081
concept:geopoliticallocation:suffield,11082
concept:winery:silver_ridge,11083
concept:terroristorganization:four,11084
concept:personcanada:king_kong,11085
concept:geopoliticalorganization:pico_rivera,11086
concept:coach:matt_marshall,11087
concept:politicianus:details,11088
concept:hallwayitem:number,11089
concept:airport:santa_ana,11090
concept:politicianus:david_obey,11091
concept:celebrity:drake_bulldogs,11092
concept:city:grandview,11093
concept:city:fukui,11094
concept:city:strasbourg,11095
concept:visualizablescene:the_hamptons,11096
concept:language:malagasy,11097
concept:chemical:n300_water,11098
concept:bird:black_widow,11099
concept:website:texas_monthly_magazine,11100
concept:clothing:dark_tie,11101
concept:creditunion:west_virginia,11102
concept:person:medea_benjamin,11103
concept:celebrity:may_2007,11104
concept:biotechcompany:boehringer_ingelheim,11105
concept:celebrity:may_2011,11106
concept:product:information_services,11107
concept:governmentorganization:american_red_cross,11108
concept:researchproject:feasibility_study,11109
concept:sociopolitical:development,11110
concept:politicianus:presidential_election,11111
concept:city:east_moline,11112
concept:blog:drudge,11113
concept:website:website_terms,11114
concept:company:digest,11115
concept:journalist:bryce_miller,11116
concept:website:bloomberg_news,11117
concept:governmentorganization:kresge_foundation,11118
concept:city:kuwait_city,11119
concept:city:flushing,11120
concept:professionalorganization:business_council,11121
concept:clothing:print_shirt,11122
concept:city:brattleboro,11123
concept:cardgame:hearts,11124
concept:sportsteam:la_galaxy,11125
concept:musicartist:red_chord,11126
concept:politicianus:ross_perot,11127
concept:geopoliticalorganization:south_milwaukee,11128
concept:city:middle_ages,11129
concept:magazine:fitness,11130
concept:clothing:aprons,11131
concept:bathroomitem:manufacturers,11132
concept:geopoliticallocation:belize_city,11133
concept:professionalorganization:cancer_society,11134
concept:bedroomitem:body,11135
concept:ceo:naguib_sawiris,11136
concept:language:language_dutch,11137
concept:musician:blues_brothers,11138
concept:stateorprovince:jilin,11139
concept:city:cortland,11140
concept:hotel:amari_atrium_hotel,11141
concept:visualartist:ferrari,11142
concept:race:morbihan,11143
concept:vegetable:mixed_vegetables,11144
concept:musicalbum:stranger,11145
concept:city:san_juan,11146
concept:musician:wayne_shorter,11147
concept:professor:gary_c__kelly,11148
concept:language:sorani,11149
concept:hotel:amalfi_hotel,11150
concept:winery:cameron,11151
concept:male:seychelles,11152
concept:city:chicago_north,11153
concept:company:wnit_tv,11154
