head_entity,tail_entity,probability
14159,13960,0.329
10519,10257,0.898
10270,10136,0.199
10302,10119,0.319
14012,13933,0.342
13254,12816,0.988
12320,12199,0.437
13215,12331,0.447
12320,12193,0.15
10878,10891,0.527
13921,13902,0.169
13913,14020,0.329
12164,12180,0.944
12292,12233,0.37
14209,13838,0.404
10136,10266,0.25
14176,13996,0.169
14207,13983,0.311
14208,13990,0.183
14172,13945,0.169
12300,12224,0.223
14240,14248,0.483
12223,12315,0.416
12282,12223,0.416
10784,10737,0.91
10701,10685,0.177
13764,13685,0.359
12155,12212,0.544
14159,14008,0.169
14155,13958,0.172
12189,12284,0.47
12339,12622,0.568
14165,13941,0.329
14013,13940,0.311
12290,12184,0.207
13653,13976,0.25
12215,12274,0.37
11133,10689,0.345
14094,14660,0.54
12275,12215,0.37
14197,13916,0.541
14235,14272,0.167
12259,12268,0.923
11441,11320,0.649
12235,12277,0.15
14015,14157,0.342
12811,12510,0.181
10807,10663,0.317
10535,10192,0.473
14182,13919,0.188
12202,13112,0.202
10550,10703,0.686
12035,12043,0.58
14557,13923,0.748
14013,13970,0.169
14244,13922,0.545
14176,13939,0.311
12205,12280,0.37
13910,13947,0.47
13983,14205,0.311
13917,14151,0.329
13761,13704,0.749
12325,12189,0.47
13977,13802,0.368
13774,13758,0.71
14209,13983,0.311
10671,10190,0.169
10928,10610,0.473
12752,12786,0.57
12204,12288,0.199
10292,10124,0.367
14580,14034,0.544
12141,12284,0.406
14209,13918,0.323
13959,13998,0.47
12381,12850,0.398
14005,14921,0.72
12693,12891,0.167
12284,12157,0.406
14219,13990,0.323
11105,10788,0.365
13991,14173,0.342
10959,10154,0.151
13895,13917,0.329
12158,12632,0.307
14162,13928,0.311
10603,10051,0.888
13958,13900,0.581
12087,13278,0.311
12823,12814,0.47
14074,14317,0.402
12258,12243,0.923
14057,14048,0.547
10250,10192,0.473
13987,13992,0.295
13840,13927,0.558
12661,12659,0.44
10264,10146,0.179
12267,12248,0.923
14219,13904,0.311
12485,12416,0.412
13986,14158,0.188
10906,10732,0.896
10781,10769,0.544
12205,12228,0.47
10260,10827,0.686
12315,12154,0.386
10119,10291,0.292
10205,10061,0.537
14171,13838,0.404
12200,12277,0.582
14217,13959,0.198
12146,12291,0.384
14155,13959,0.198
10154,10153,0.846
10340,10678,0.218
14559,14274,0.55
12324,12121,0.329
11114,11789,0.279
14009,13994,0.169
10091,10102,0.386
13879,13705,0.242
14195,13963,0.173
14383,14365,0.329
13920,14198,0.526
12308,12223,0.47
13912,14195,0.311
12216,12284,0.199
13943,13894,0.169
10746,10727,0.507
10319,10150,0.351
12102,12106,0.424
11503,10394,0.471
14183,13957,0.329
10379,10383,0.366
13917,14161,0.329
14668,13833,0.889
13897,13977,0.47
14222,14552,0.457
11465,11167,0.169
12015,12243,0.534
14216,13929,0.343
10907,10342,0.615
13913,14194,0.329
14282,14281,0.538
12204,12210,0.53
11087,10470,0.297
12298,12169,0.37
12271,12157,0.282
10160,10187,0.219
12014,12066,0.581
12240,13129,0.743
13941,14159,0.329
12310,12171,0.37
10317,10142,0.199
13921,13839,0.617
13996,14206,0.169
14229,14242,0.483
13264,12857,0.175
12782,12752,0.57
13894,13919,0.412
13202,12696,0.215
12299,12170,0.567
12320,12167,0.562
12198,12271,0.169
10315,10132,0.309
11128,11531,0.353
10265,10117,0.24
10266,10292,0.38
10080,11132,0.167
14022,13994,0.177
14012,13841,0.329
13990,14169,0.311
12251,12437,0.589
13971,14175,0.47
10921,10341,0.381
12265,12242,0.923
12634,12223,0.191
13998,13912,0.284
10927,11131,0.755
13988,14213,0.323
13940,14158,0.323
14020,13925,0.329
11534,10918,0.329
13952,14209,0.402
14154,13928,0.394
14496,14812,0.274
13965,13992,0.169
14058,13810,0.491
10677,10520,0.244
13965,14163,0.169
14014,14195,0.169
13843,14211,0.612
10283,10137,0.323
12293,12225,0.535
12322,12167,0.562
14089,14114,0.552
12146,12282,0.282
12124,12141,0.47
12034,12010,0.701
13128,11994,0.921
10866,10679,0.196
12164,12458,0.187
10937,10934,0.814
14211,13898,0.284
12304,12166,0.215
10790,10714,0.338
14014,14163,0.169
10173,10882,0.545
13917,14172,0.329
13898,13967,0.188
10123,10271,0.338
13129,13131,0.923
13965,14187,0.169
13904,14196,0.284
14167,13917,0.329
12124,12129,0.47
10163,11467,0.353
14258,14248,0.194
12315,12224,0.47
13908,14209,0.311
12137,12285,0.282
13845,13977,0.337
12748,12648,0.507
11719,11716,0.961
13959,14205,0.198
13936,13836,0.94
13933,14171,0.377
12268,12241,0.923
12553,12962,0.21
13908,13921,0.311
10569,10171,0.376
14154,13898,0.394
14166,13904,0.188
14253,14232,0.537
12199,12205,0.889
13727,14595,0.175
12493,12243,0.581
12302,12189,0.304
10264,10284,0.361
13909,14183,0.169
12016,12032,0.581
14042,13810,0.547
13839,14165,0.41
12294,12165,0.199
13982,14169,0.342
12263,12243,0.923
10125,11265,0.473
14222,14237,0.8
14085,14091,0.546
10301,10132,0.288
14016,14167,0.329
14004,14211,0.323
12281,12189,0.235
12300,12182,0.167
12188,12228,0.47
10022,10021,0.267
12317,12076,0.169
13912,14163,0.284
14171,13907,0.412
14217,13907,0.412
12262,11994,0.923
12443,12143,0.572
12151,12289,0.282
10382,10866,0.222
12316,12151,0.282
12200,12161,0.582
12223,12309,0.47
12141,12311,0.282
14171,13842,0.388
14062,13746,0.547
13841,13949,0.635
10126,11559,0.452
13951,13961,0.329
14823,13660,0.321
12298,12185,0.37
10078,10064,0.468
10128,10119,0.237
11185,10853,0.821
12153,12274,0.282
13955,13845,0.194
13936,13994,0.323
12110,13471,0.177
12296,12200,0.582
12121,12276,0.329
12167,12286,0.562
13971,14197,0.436
13898,14218,0.188
11214,10076,0.363
12218,12319,0.39
12157,12304,0.329
14009,14183,0.169
13954,13921,0.519
14193,13841,0.266
13976,13743,0.467
12172,12178,0.923
14183,13948,0.311
13932,13946,0.323
14673,13841,0.601
14371,14325,0.219
13990,13967,0.323
13895,13988,0.284
13647,13985,0.266
10505,10003,0.317
12189,12276,0.47
12157,12281,0.282
12538,12537,0.581
13910,14153,0.329
12301,12199,0.47
10471,10462,0.153
12172,12146,0.459
12303,12167,0.562
13838,13895,0.404
10937,10629,0.65
14170,14002,0.159
10137,10269,0.24
12280,12162,0.175
10715,10317,0.89
12165,12186,0.457
12172,12231,0.921
12137,12305,0.282
13972,14219,0.329
12130,12317,0.564
14010,14211,0.169
10666,11165,0.317
12275,12214,0.349
10233,10012,0.924
12321,12176,0.39
14195,13997,0.169
12229,12225,0.493
10144,10321,0.319
10152,10287,0.252
12247,12254,0.923
14210,13991,0.342
13968,14216,0.359
13939,14209,0.323
12145,12196,0.436
12164,12290,0.586
12458,12137,0.442
12395,13032,0.191
10309,10744,0.355
14180,13926,0.342
14047,14317,0.402
10158,10293,0.315
12184,12318,0.616
12148,12295,0.282
13955,13992,0.213
13901,13954,0.443
10929,10341,0.163
13965,13961,0.169
10932,11527,0.329
10198,10957,0.165
10121,10280,0.293
12293,12230,0.199
13952,13835,0.214
12945,12942,0.623
13941,14172,0.329
12094,12914,0.345
14314,14073,0.921
14037,14319,0.921
12191,12318,0.37
12293,12189,0.47
12305,12178,0.282
14127,14656,0.782
13835,13980,0.276
14049,14041,0.921
14206,13968,0.311
14071,14035,0.921
10138,10324,0.179
13998,13970,0.169
10065,10066,0.898
13961,14169,0.377
12175,12295,0.185
10537,10466,0.224
10295,10121,0.194
12458,12194,0.165
14013,13896,0.329
13912,14205,0.311
13174,12718,0.158
10008,10211,0.169
12198,13082,0.172
13810,13714,0.547
11265,10532,0.473
12304,12157,0.329
12278,12228,0.175
13961,13971,0.323
12271,12215,0.37
10302,10138,0.319
12206,12303,0.171
14216,13837,0.388
12324,12186,0.586
10853,10970,0.841
12200,12184,0.333
12265,12242,0.923
12317,12004,0.338
13955,14195,0.47
14303,14625,0.841
10701,11257,0.473
12007,12798,0.165
10052,10057,0.898
14003,13961,0.169
12245,12498,0.581
14329,14324,0.808
13972,13994,0.329
12202,12484,0.39
13021,12699,0.25
10151,10314,0.309
14022,14352,0.151
14013,14000,0.323
14011,13842,0.388
12181,12200,0.165
12161,12177,0.171
14172,13842,0.266
13993,13923,0.156
14211,13910,0.329
10153,10154,0.846
14591,13892,0.228
12134,12148,0.47
10267,10266,0.919
12280,12236,0.175
13942,14016,0.581
13811,13810,0.8
12903,12396,0.42
13837,14167,0.388
13957,13993,0.329
14166,14022,0.177
14170,13940,0.323
12393,13027,0.4
10910,10383,0.473
14561,14227,0.188
13912,14177,0.323
10137,10270,0.199
10581,11503,0.309
13918,13982,0.473
14207,13833,0.611
12153,12315,0.282
12167,12284,0.562
10326,10158,0.165
12200,12155,0.235
12222,12284,0.37
13728,14053,0.547
14154,13972,0.329
12218,12294,0.39
14061,13728,0.546
12275,12169,0.37
14196,14000,0.284
13897,13991,0.342
14206,13940,0.284
13658,13651,0.814
14067,13795,0.547
13402,13157,0.685
12186,12291,0.586
10572,10050,0.373
12174,12823,0.222
14318,14310,0.674
14462,14055,0.595
11115,10731,0.42
14041,14043,0.921
12956,12961,0.47
12150,12196,0.436
13987,14150,0.295
12165,12310,0.37
12216,12280,0.199
10920,10919,0.846
12287,12146,0.282
14281,14309,0.339
13994,13957,0.329
12151,12318,0.282
13913,13978,0.155
13920,14197,0.47
10230,10063,0.898
14180,13940,0.188
13834,14667,0.8
11994,13134,0.581
12210,12230,0.929
12164,12171,0.735
10737,10762,0.513
13680,13685,0.268
10599,10397,0.513
14249,14593,0.916
13933,13964,0.329
10442,11514,0.218
10927,10936,0.814
12240,12262,0.82
13914,13817,0.266
12172,12151,0.414
12161,12200,0.566
10120,10030,0.288
12265,12264,0.842
11010,10324,0.329
14174,13839,0.41
10181,10202,0.172
14037,14065,0.921
14162,13970,0.169
14383,13723,0.181
13787,13948,0.163
13932,14153,0.327
14325,14312,0.368
13944,14015,0.396
13835,13975,0.266
14176,13940,0.284
13708,14047,0.921
12277,12205,0.37
13911,13929,0.889
14189,13920,0.169
10127,10087,0.274
12165,12276,0.37
12178,12161,0.334
14621,14616,0.338
10501,10508,0.943
14229,14279,0.546
14157,13919,0.323
12214,12178,0.577
10905,10732,0.896
13911,14020,0.342
13840,13933,0.266
10677,10665,0.24
13931,14215,0.342
10979,10735,0.349
14111,14090,0.922
13937,13837,0.451
10264,10605,0.329
12346,12819,0.29
11803,10404,0.179
12293,12203,0.305
12302,12189,0.47
14107,14100,0.905
10300,10153,0.252
13895,13817,0.575
12301,12230,0.548
12296,12142,0.329
13708,14325,0.547
12310,12168,0.171
13837,14205,0.388
12755,12777,0.254
10326,10150,0.159
14205,13941,0.329
10679,11129,0.351
10142,10143,0.293
12167,12119,0.282
12214,12172,0.517
12016,12030,0.581
12164,12292,0.586
12271,12176,0.199
14259,14232,0.537
14005,14188,0.187
10207,10532,0.2
10904,10735,0.907
12274,12162,0.175
13836,13832,0.225
13934,13828,0.218
12036,12405,0.386
12288,12184,0.616
13719,13718,0.277
12275,12151,0.282
12176,12313,0.39
12317,12188,0.199
12176,12308,0.39
12311,12204,0.37
10257,10522,0.898
10287,10133,0.199
12454,12450,0.26
12291,12130,0.386
12194,12288,0.433
14185,14003,0.169
13952,13992,0.353
12386,12245,0.795
11994,12395,0.44
14034,13688,0.319
10154,10958,0.151
13990,14163,0.412
10056,10599,0.898
10319,10118,0.349
13128,12893,0.73
14656,13678,0.517
14194,14012,0.342
14020,13966,0.188
14621,14615,0.338
10143,10321,0.895
14609,13776,0.547
14166,13976,0.24
12002,12236,0.235
12274,12237,0.535
10121,10293,0.311
14172,13844,0.388
12288,12228,0.175
13653,14169,0.239
14217,13817,0.575
12403,12401,0.175
13383,12446,0.717
12289,12138,0.282
12304,12137,0.282
10747,10778,0.901
12172,12305,0.575
14369,14046,0.194
12271,12141,0.282
11256,10703,0.301
13902,14193,0.169
14090,14663,0.544
14206,13953,0.323
14154,13980,0.368
10320,10133,0.319
10698,10089,0.19
10341,10648,0.392
13980,14161,0.252
12284,12213,0.37
12155,12269,0.329
10873,10022,0.211
12759,13503,0.379
11418,10991,0.59
11508,10160,0.296
11265,10120,0.473
12055,12256,0.581
13690,13696,0.72
10014,10021,0.237
10143,10152,0.293
14146,14423,0.552
14154,13913,0.329
14010,14212,0.169
12285,12127,0.282
13910,14169,0.329
12035,12046,0.338
12262,12873,0.79
13966,13954,0.552
12119,12443,0.572
12223,12304,0.47
12189,12458,0.57
11160,10652,0.216
13030,12265,0.581
14064,14323,0.546
13676,14245,0.357
14147,14355,0.189
14095,13858,0.544
12751,12777,0.57
10254,10521,0.846
10667,10660,0.332
14228,14260,0.531
14407,13660,0.586
13976,14165,0.402
11594,11257,0.648
13656,14877,0.571
12145,12225,0.154
14654,14642,0.273
10143,10264,0.179
10310,10342,0.192
12024,12087,0.327
14041,13739,0.634
12546,12645,0.647
12161,12210,0.334
13948,14210,0.323
12230,12225,0.493
12162,12030,0.21
10280,10137,0.205
13930,14205,0.342
10545,10256,0.607
12279,12076,0.169
14663,14083,0.54
10083,10061,0.473
10148,10299,0.293
10300,10324,0.495
12222,12320,0.37
11363,11172,0.265
12316,12141,0.282
13952,14171,0.402
14004,14165,0.311
10137,10313,0.199
12139,12458,0.442
13923,14595,0.197
10063,10254,0.898
14227,14242,0.483
12016,12877,0.581
13960,13897,0.329
12506,13005,0.915
12279,12143,0.282
10325,11022,0.319
12258,12261,0.923
12371,12383,0.188
13922,14155,0.156
10133,10143,0.293
13133,12245,0.909
13928,14171,0.412
12705,13204,0.167
12165,12283,0.37
14015,14169,0.342
12295,12204,0.37
10552,10356,0.471
14204,13936,0.323
12297,12213,0.199
10143,10311,0.412
12013,12016,0.581
14162,13840,0.388
12737,12759,0.564
13998,13960,0.329
13953,14209,0.323
12156,12212,0.199
13683,13720,0.323
14007,13994,0.454
13904,14196,0.311
13839,13936,0.558
10525,10069,0.898
12750,12514,0.491
10387,10582,0.25
12185,12271,0.37
10341,10342,0.216
12957,12556,0.581
10250,10535,0.898
12761,12729,0.57
14011,14004,0.284
12176,12279,0.39
14216,13971,0.311
10802,10799,0.823
12137,12274,0.282
12013,12372,0.39
12282,12183,0.15
13696,13657,0.617
12763,12764,0.577
12169,12291,0.199
12395,12398,0.44
14262,14233,0.424
12296,12215,0.37
13133,12260,0.906
13987,14153,0.353
12253,12247,0.923
14166,13975,0.188
13792,14335,0.159
10053,10063,0.898
14008,13895,0.169
13414,12797,0.578
14194,14008,0.169
10291,10698,0.167
12294,12217,0.506
12200,12325,0.582
10501,11204,0.347
12295,12189,0.47
14166,13971,0.188
10638,10957,0.288
10250,10059,0.846
10476,10469,0.228
13996,14216,0.169
14552,14245,0.457
11532,10923,0.402
13964,14187,0.329
14189,13837,0.388
14209,14004,0.323
10893,10885,0.527
14202,13928,0.311
12277,12225,0.254
10254,10257,0.846
14151,13833,0.612
12166,12324,0.215
10939,10437,0.375
13971,13994,0.323
12513,12840,0.47
10281,10267,0.916
14167,14009,0.169
13833,13896,0.951
12042,12027,0.581
11922,10418,0.366
12239,12265,0.923
10441,10436,0.2
11113,11908,0.847
14014,13961,0.169
12148,12284,0.406
14994,14724,0.29
14176,13949,0.329
10925,10933,0.73
14337,14319,0.921
12287,12121,0.282
13921,13952,0.47
10117,10123,0.271
12506,12760,0.491
10221,10247,0.248
10040,10661,0.169
10039,10270,0.213
12287,12186,0.586
10522,10068,0.898
14159,13999,0.177
13124,12081,0.437
12209,12130,0.384
14003,13992,0.169
14316,14314,0.893
10850,10867,0.188
13988,14159,0.284
10089,10040,0.224
14209,13837,0.388
12303,12130,0.542
14202,13976,0.24
12121,12285,0.282
13940,14170,0.323
13908,14154,0.394
12177,12323,0.171
13844,14209,0.388
12146,12322,0.406
14000,14193,0.323
13897,14015,0.342
13702,14619,0.292
12185,12194,0.457
14324,14054,0.814
10302,10137,0.319
14019,13978,0.169
12241,12247,0.923
10676,10838,0.36
10160,10710,0.202
10136,10321,0.319
14206,14003,0.169
14204,13833,0.612
12292,12162,0.175
14077,14100,0.545
10139,10117,0.27
14188,13955,0.213
10064,10019,0.898
12266,12268,0.923
13838,14011,0.404
10156,10117,0.27
14172,13904,0.323
13844,13843,0.47
10940,11528,0.459
12200,12178,0.53
12183,12272,0.15
14558,14239,0.457
14643,13678,0.39
12209,12228,0.47
14175,13817,0.505
14334,14042,0.526
13979,14189,0.169
14169,13909,0.169
12230,12287,0.199
13817,13910,0.489
12321,12137,0.282
12995,12546,0.581
13941,14174,0.329
14417,14379,0.179
14175,13979,0.47
10615,10630,0.269
10640,11133,0.341
13026,12493,0.574
10839,10909,0.181
13926,13894,0.342
10194,10552,0.183
14216,13842,0.388
10211,10019,0.538
10628,10827,0.173
14043,13693,0.547
14204,14009,0.169
14159,13983,0.284
14336,14340,0.552
10602,10068,0.816
12274,12165,0.37
13955,13978,0.617
12343,12349,0.169
13988,14207,0.359
14225,14568,0.284
10266,10142,0.25
12538,12778,0.577
13978,14076,0.545
14200,13990,0.468
10521,10062,0.898
14172,14004,0.412
12239,12055,0.581
12299,12181,0.918
10886,10898,0.165
10918,11532,0.315
12310,12231,0.37
11333,11331,0.993
13927,14017,0.23
12137,12277,0.282
13985,14212,0.165
13804,13649,0.921
14155,13979,0.169
11217,10363,0.392
14206,13986,0.323
12172,12273,0.593
14083,14097,0.537
10504,10409,0.538
10170,10301,0.216
10305,10286,0.473
10939,10918,0.418
10630,10939,0.648
12446,12162,0.578
14335,14041,0.216
12253,13030,0.581
14016,13841,0.329
12272,12224,0.223
10708,10290,0.265
12187,12453,0.165
13993,13840,0.388
12186,12438,0.235
12224,12307,0.217
13836,14159,0.266
12193,12293,0.15
12055,12267,0.581
10289,10134,0.315
13120,12712,0.44
13653,14161,0.239
12172,12289,0.593
12227,12319,0.171
11142,10749,0.471
10692,10697,0.177
13897,13843,0.612
14367,14047,0.589
12236,12292,0.175
12755,12782,0.254
10174,10185,0.165
10358,10670,0.206
12096,12578,0.939
14281,14303,0.339
13941,13845,0.45
13995,13974,0.47
14480,13738,0.636
14197,14003,0.362
10710,10782,0.473
12273,12213,0.37
10171,11508,0.296
12201,12289,0.349
12286,12189,0.235
10323,10142,0.155
10123,10145,0.336
12713,12087,0.369
14164,13996,0.47
10766,10747,0.42
12648,12746,0.507
13898,14174,0.323
13984,13994,0.329
12353,12610,0.571
12321,12201,0.349
13932,13908,0.323
12247,12268,0.923
12273,12162,0.175
12668,12021,0.317
14169,13948,0.188
13958,13842,0.47
13980,13992,0.252
10904,10903,0.915
10466,10804,0.228
14335,14045,0.402
10069,10065,0.898
13773,13763,0.814
10264,10388,0.216
14173,13997,0.169
14295,14809,0.161
13976,14201,0.327
13975,14195,0.359
14446,13678,0.345
12693,12113,0.196
14001,14174,0.329
12940,13101,0.365
13817,14216,0.272
10467,10462,0.817
12321,12216,0.199
13927,14167,0.523
12014,12265,0.581
12289,12184,0.581
10696,10956,0.225
13928,13921,0.284
13806,13959,0.319
13714,13808,0.547
14153,13976,0.402
12128,12280,0.282
10120,10436,0.302
12315,12189,0.235
13921,14163,0.377
14172,13908,0.284
12574,12335,0.578
14008,14203,0.266
10088,10099,0.231
10044,10048,0.245
14177,13845,0.388
13838,14155,0.266
13702,13649,0.547
12324,12138,0.282
10194,10081,0.271
13959,14155,0.198
14162,13978,0.538
13908,14194,0.311
11122,11114,0.504
12303,12225,0.535
13647,13935,0.508
14262,14228,0.531
14352,13839,0.321
11129,10686,0.351
13996,14218,0.172
10149,10320,0.319
10002,10207,0.539
14006,14205,0.454
12312,12201,0.349
12317,12216,0.37
13929,14183,0.343
10308,11011,0.329
13693,14047,0.547
14560,14561,0.615
13919,14153,0.311
13765,13747,0.369
13841,13933,0.266
13919,14163,0.311
13802,13702,0.438
12288,12224,0.223
10611,10941,0.473
10745,10274,0.281
13937,13844,0.45
14187,13930,0.342
13961,14017,0.188
12323,12207,0.307
12476,12474,0.467
12214,12297,0.349
10280,10657,0.304
10101,10002,0.461
10195,10245,0.175
10039,10313,0.171
10311,10321,0.88
13953,14177,0.284
10643,10918,0.42
14187,13948,0.188
12151,12283,0.282
14162,13991,0.342
13928,14165,0.323
13102,12440,0.254
13707,13981,0.25
10730,10786,0.341
10544,11192,0.894
13108,13133,0.585
13972,13844,0.45
14872,14656,0.921
14169,13926,0.342
12249,12242,0.923
14177,13835,0.596
10718,10778,0.281
12281,12004,0.307
12119,12458,0.442
14001,14207,0.329
14084,14663,0.588
14121,14872,0.222
12680,12521,0.167
13909,14153,0.169
12626,12342,0.183
13994,13955,0.157
12300,12183,0.15
11618,10611,0.408
13845,13896,0.45
14188,14005,0.187
12494,12219,0.402
12732,12110,0.202
14171,13981,0.258
13914,14179,0.169
12382,12401,0.79
10372,10536,0.424
10313,10171,0.216
12939,12888,0.412
13961,13905,0.169
14340,14053,0.791
10769,11097,0.379
14670,13834,0.8
14157,13916,0.519
10275,10121,0.309
12289,12189,0.218
12146,12117,0.575
12177,12200,0.629
11011,10278,0.29
10134,10117,0.27
13961,13995,0.169
12351,12620,0.57
13927,13904,0.23
10136,10280,0.293
12290,12213,0.37
12209,12201,0.916
12000,12541,0.235
14004,14200,0.468
12265,12257,0.923
12308,12211,0.39
13965,13998,0.169
11167,11188,0.181
10258,10056,0.846
13877,13867,0.47
12177,12296,0.171
13708,14320,0.921
10454,10860,0.155
12188,12324,0.199
13907,14219,0.323
10718,10709,0.416
13925,14155,0.329
13817,14195,0.295
10339,10686,0.218
12739,12763,0.577
12985,12969,0.931
12194,12271,0.254
13690,14047,0.729
13948,14177,0.188
14017,14154,0.323
14251,14221,0.225
14062,14049,0.921
12185,12210,0.53
13982,13978,0.342
10052,10257,0.846
12799,12055,0.58
13897,13836,0.266
13958,13833,0.47
12118,12458,0.442
12536,13252,0.987
11333,10164,0.284
12225,12315,0.535
12276,12203,0.305
13704,14347,0.228
13951,13843,0.635
14151,13964,0.329
10477,11092,0.228
14212,13976,0.47
10143,10286,0.158
11865,11155,0.619
10527,10552,0.473
10748,10787,0.281
13900,14166,0.329
12273,12225,0.553
10149,10297,0.252
13992,14172,0.377
13129,12256,0.923
12237,12223,0.204
14153,13907,0.323
12172,12128,0.459
13695,14628,0.169
11994,12249,0.923
13941,14167,0.889
14244,14231,0.483
13844,14216,0.388
12403,12935,0.589
12833,12514,0.569
14668,14012,0.912
13916,14185,0.519
13692,13716,0.26
10205,10521,0.473
12157,12309,0.406
10148,10267,0.24
12214,12311,0.349
14167,14012,0.163
11111,10742,0.465
10319,10119,0.235
10133,10274,0.158
10320,10144,0.319
14150,13836,0.404
13990,14189,0.323
10293,10158,0.293
12167,12297,0.562
10274,10139,0.158
12302,12141,0.282
12251,12239,0.923
14625,14636,0.914
12300,12194,0.254
12161,12227,0.171
12383,13138,0.44
13984,13837,0.329
12265,12385,0.688
14323,13708,0.776
12204,12294,0.37
14677,13929,0.8
14153,13962,0.169
12154,12305,0.235
14166,13931,0.342
11674,11438,0.2
13933,14004,0.323
13810,14361,0.193
14227,14235,0.483
14070,14035,0.921
12239,12255,0.923
10290,10740,0.508
14177,13912,0.311
12398,12239,0.923
13977,14195,0.47
13927,13910,0.396
12222,12312,0.37
12080,12256,0.309
12440,12496,0.581
13277,12506,0.588
12137,12276,0.282
12254,12036,0.581
13991,13961,0.342
14182,13904,0.188
13944,13926,0.924
10777,10781,0.879
14193,13975,0.188
13987,14152,0.483
12246,12249,0.923
13912,14157,0.323
10275,10324,0.317
12270,12167,0.562
14158,13917,0.329
12527,12712,0.583
13907,13786,0.163
11046,10292,0.808
12226,12119,0.595
12103,13205,0.163
12362,12604,0.936
13835,13838,0.676
13082,12232,0.172
14152,14008,0.47
12287,12119,0.282
12181,12274,0.586
13656,14404,0.55
10925,11127,0.846
10148,10116,0.24
13929,14212,0.343
13900,13897,0.329
10596,10063,0.846
10086,11276,0.473
10088,10125,0.47
10323,10612,0.373
12170,12290,0.254
14092,14101,0.588
13842,13946,0.47
13977,13929,0.156
12304,12237,0.571
13708,13685,0.547
13721,13657,0.921
13878,13861,0.47
12142,12277,0.282
12281,12184,0.207
10730,10744,0.473
14013,13959,0.299
14084,14088,0.378
12199,12295,0.437
14016,14156,0.86
14159,13932,0.327
13928,14173,0.311
10458,10304,0.349
13916,14164,0.698
14792,13700,0.154
10840,10620,0.165
12704,12106,0.412
13975,13838,0.154
10094,10097,0.461
14177,13997,0.169
10151,10275,0.349
12207,12291,0.307
14195,13901,0.284
12743,12761,0.867
12265,13130,0.703
14559,14229,0.363
14155,13907,0.394
12229,12269,0.37
13957,13837,0.885
13964,13944,0.924
14184,13943,0.266
12290,12144,0.406
14183,14000,0.311
10056,10068,0.898
13000,12705,0.373
10075,10195,0.201
14217,13817,0.295
10597,10441,0.65
13987,14212,0.353
14017,14011,0.311
12237,12216,0.457
12171,12322,0.37
13968,14159,0.284
13128,12877,0.73
11527,10676,0.341
10317,10155,0.199
10791,11176,0.382
12242,12434,0.701
13704,14056,0.724
12294,12170,0.433
13928,14206,0.311
12552,12327,0.165
11124,10924,0.329
10117,10307,0.151
14562,14243,0.175
13952,14176,0.47
10154,10319,0.205
12170,12280,0.433
13991,14204,0.342
10897,10775,0.165
14192,14160,0.572
10333,10349,0.707
10823,10822,0.258
12434,12255,0.589
14008,14184,0.306
13956,13837,0.885
14150,13955,0.47
12217,12298,0.218
12323,12212,0.171
13895,13901,0.323
12313,12171,0.199
13959,14158,0.213
12889,12057,0.175
13971,13992,0.323
12240,12014,0.581
12301,12463,0.8
12298,12210,0.282
12315,12167,0.562
13965,13895,0.169
14207,13987,0.353
10148,10130,0.237
13935,14197,0.552
13994,14169,0.377
13904,14164,0.424
13961,13956,0.342
12316,12229,0.199
12276,12184,0.207
14372,13678,0.386
14225,14266,0.4
10248,10528,0.846
12318,12229,0.37
12738,12764,0.47
14593,14591,0.921
12304,12172,0.207
13975,14212,0.284
13844,13951,0.45
14175,13898,0.47
13681,14641,0.256
10134,10291,0.351
13808,13693,0.631
13900,13967,0.329
14193,13940,0.412
12184,12137,0.473
13925,14167,0.47
13836,14180,0.404
12162,12320,0.175
12146,12325,0.282
13984,14215,0.329
12074,12091,0.47
10050,10182,0.611
12268,12245,0.923
10173,10282,0.336
12309,12144,0.406
12146,12443,0.54
12278,12184,0.616
14114,14094,0.917
10278,10651,0.224
10437,10616,0.473
13656,14421,0.167
13961,13980,0.47
10185,10704,0.341
12303,12191,0.37
12176,12304,0.39
10171,11529,0.256
12179,12322,0.167
12234,12128,0.295
13141,12262,0.589
13908,14165,0.284
13811,14338,0.345
13904,14189,0.323
14015,14021,0.163
13905,14163,0.169
13944,13972,0.638
10745,10781,0.818
13918,13925,0.473
12458,12189,0.569
14325,13804,0.547
12460,12153,0.47
13894,13929,0.343
13908,14183,0.323
10524,10192,0.179
14473,14125,0.353
14119,14099,0.905
10596,10050,0.846
10137,10293,0.311
13770,14609,0.313
13969,14162,0.342
10789,10753,0.404
14018,13961,0.342
13945,14205,0.169
12277,12158,0.282
12171,12281,0.37
10918,10938,0.666
10435,11218,0.355
12250,12254,0.923
14166,13930,0.342
12196,12155,0.365
10199,10693,0.165
10003,10153,0.227
13969,14172,0.342
12177,12308,0.171
13945,14155,0.169
12199,12214,0.575
10145,10323,0.224
12241,12106,0.923
10349,10661,0.236
10116,10143,0.24
14183,13956,0.342
13980,14189,0.402
12304,12234,0.171
10693,10009,0.359
11651,11795,0.379
14212,13978,0.39
14193,13845,0.388
12405,12381,0.331
12171,12322,0.37
10350,10552,0.469
10291,10324,0.194
12256,12493,0.58
14168,14017,0.424
14174,13989,0.197
12348,12605,0.573
13048,12409,0.252
10258,10053,0.731
13986,14166,0.284
13981,14153,0.402
11451,10171,0.183
11451,11452,0.961
13990,14154,0.188
12452,12348,0.325
